Stage 2 Iter   380 Time:7.1e+00 # Loss:1.17e-05, Loss_r:1.17e-05, Loss_b:4.40e-05 # Valid:4.71e-05, RL2:1.13e-02
Stage 2 Iter   390 Time:7.1e+00 # Loss:1.46e-05, Loss_r:1.46e-05, Loss_b:4.40e-05 # Valid:4.47e-05, RL2:1.20e-02
Stage 2 Iter   400 Time:7.2e+00 # Loss:1.31e-05, Loss_r:1.31e-05, Loss_b:4.40e-05 # Valid:4.38e-05, RL2:1.18e-02
Stage 2 Iter   410 Time:7.2e+00 # Loss:1.42e-05, Loss_r:1.42e-05, Loss_b:4.40e-05 # Valid:4.73e-05, RL2:1.07e-02
Stage 2 Iter   420 Time:7.3e+00 # Loss:1.20e-05, Loss_r:1.20e-05, Loss_b:4.40e-05 # Valid:4.45e-05, RL2:1.16e-02
Stage 2 Iter   430 Time:7.3e+00 # Loss:1.20e-05, Loss_r:1.20e-05, Loss_b:4.40e-05 # Valid:4.59e-05, RL2:1.10e-02
Stage 2 Iter   440 Time:7.4e+00 # Loss:1.42e-05, Loss_r:1.42e-05, Loss_b:4.40e-05 # Valid:4.47e-05, RL2:1.19e-02
Stage 2 Iter   450 Time:7.4e+00 # Loss:1.38e-05, Loss_r:1.38e-05, Loss_b:4.40e-05 # Valid:4.80e-05, RL2:1.11e-02
Stage 2 Iter   460 Time:7.5e+00 # Loss:1.68e-05, Loss_r:1.68e-05, Loss_b:4.40e-05 # Valid:4.57e-05, RL2:1.15e-02
Stage 2 Iter   470 Time:7.5e+00 # Loss:1.47e-05, Loss_r:1.47e-05, Loss_b:4.40e-05 # Valid:4.26e-05, RL2:1.20e-02
Stage 2 Iter   480 Time:7.6e+00 # Loss:1.38e-05, Loss_r:1.38e-05, Loss_b:4.40e-05 # Valid:4.30e-05, RL2:1.23e-02
